Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Edge compr. rate 
9071,116,116,0.0,928,928,0.0
9072,118,118,0.0,944,944,0.0
9073,121,121,0.0,968,968,0.0
9074,111,111,0.0,888,888,0.0
9075,114,114,0.0,912,912,0.0
9076,112,112,0.0,896,896,0.0
9077,110,110,0.0,880,880,0.0
9078,119,119,0.0,952,952,0.0
9079,115,115,0.0,920,920,0.0
9080,125,125,0.0,1000,1000,0.0
9081,119,119,0.0,952,952,0.0
9082,121,121,0.0,968,968,0.0
9083,123,123,0.0,984,984,0.0
9084,115,115,0.0,920,920,0.0
9085,120,120,0.0,960,960,0.0
9086,116,116,0.0,928,928,0.0
9087,120,120,0.0,960,960,0.0
9088,124,124,0.0,992,992,0.0
9089,115,115,0.0,920,920,0.0
9090,124,124,0.0,992,992,0.0
9091,120,120,0.0,960,960,0.0
9092,114,113,0.88,912,892,2.19
9093,122,122,0.0,976,976,0.0
9094,117,117,0.0,936,936,0.0
9095,116,116,0.0,928,928,0.0
9096,117,117,0.0,936,936,0.0
9097,118,118,0.0,944,944,0.0
9098,122,121,0.82,976,956,2.05
9099,121,121,0.0,968,968,0.0
9100,120,120,0.0,960,960,0.0
9101,114,114,0.0,912,912,0.0
9102,119,119,0.0,952,952,0.0
9103,114,113,0.88,912,891,2.3
9104,120,120,0.0,960,960,0.0
9105,118,117,0.85,944,922,2.33
9106,115,115,0.0,920,920,0.0
9107,107,107,0.0,856,856,0.0
9108,119,119,0.0,952,952,0.0
9109,120,120,0.0,960,960,0.0
9110,113,113,0.0,904,904,0.0
9111,118,118,0.0,944,944,0.0
9112,117,117,0.0,936,936,0.0
9113,118,117,0.85,944,924,2.12
9114,116,116,0.0,928,928,0.0
9115,121,121,0.0,968,968,0.0
9116,122,122,0.0,976,976,0.0
9117,107,106,0.93,856,836,2.34
9118,113,113,0.0,904,904,0.0
9119,115,115,0.0,920,920,0.0
9120,117,117,0.0,936,936,0.0
9121,119,119,0.0,952,952,0.0
9122,116,116,0.0,928,928,0.0
9123,116,115,0.86,928,908,2.16
9124,120,120,0.0,960,960,0.0
9125,112,112,0.0,896,896,0.0
9126,122,122,0.0,976,976,0.0
9127,117,117,0.0,936,936,0.0
9128,117,117,0.0,936,936,0.0
9129,118,118,0.0,944,944,0.0
9130,112,112,0.0,896,896,0.0
9131,117,117,0.0,936,936,0.0
9132,121,121,0.0,968,968,0.0
9133,123,123,0.0,984,984,0.0
9134,119,119,0.0,952,952,0.0
9135,120,120,0.0,960,960,0.0
9136,116,115,0.86,928,905,2.48
9137,118,118,0.0,944,944,0.0
9138,112,112,0.0,896,896,0.0
9139,114,114,0.0,912,912,0.0
9140,119,119,0.0,952,952,0.0
9141,125,124,0.8,1000,976,2.4
9142,116,116,0.0,928,928,0.0
9143,122,122,0.0,976,976,0.0
9144,106,106,0.0,848,848,0.0
9145,113,113,0.0,904,904,0.0
9146,115,115,0.0,920,920,0.0
9147,117,117,0.0,936,936,0.0
9148,107,107,0.0,856,856,0.0
9149,116,116,0.0,928,928,0.0
9150,112,112,0.0,896,896,0.0
9151,120,120,0.0,960,960,0.0
9152,118,117,0.85,944,922,2.33
9153,112,112,0.0,896,896,0.0
9154,117,117,0.0,936,936,0.0
9155,114,114,0.0,912,912,0.0
9156,111,111,0.0,888,888,0.0
9157,115,115,0.0,920,920,0.0
9158,121,121,0.0,968,968,0.0
9159,122,121,0.82,976,952,2.46
9160,116,116,0.0,928,928,0.0
9161,116,116,0.0,928,928,0.0
9162,120,120,0.0,960,960,0.0
9163,117,117,0.0,936,936,0.0
9164,118,118,0.0,944,944,0.0
9165,123,122,0.81,984,963,2.13
9166,109,109,0.0,872,872,0.0
9167,116,116,0.0,928,928,0.0
9168,118,118,0.0,944,944,0.0
9169,115,115,0.0,920,920,0.0
9170,117,117,0.0,936,936,0.0
9171,121,121,0.0,968,968,0.0
9172,114,114,0.0,912,912,0.0
9173,116,115,0.86,928,908,2.16
9174,123,123,0.0,984,984,0.0
9175,119,118,0.84,952,930,2.31
9176,116,116,0.0,928,928,0.0
9177,119,118,0.84,952,930,2.31
9178,118,118,0.0,944,944,0.0
9179,107,106,0.93,856,834,2.57
9180,115,115,0.0,920,920,0.0
9181,121,121,0.0,968,968,0.0
9182,123,123,0.0,984,984,0.0
9183,121,121,0.0,968,968,0.0
9184,113,113,0.0,904,904,0.0
9185,119,119,0.0,952,952,0.0
9186,118,118,0.0,944,944,0.0
9187,114,113,0.88,912,890,2.41
9188,117,117,0.0,936,936,0.0
9189,121,121,0.0,968,968,0.0
9190,119,119,0.0,952,952,0.0
9191,118,117,0.85,944,921,2.44
9192,117,117,0.0,936,936,0.0
9193,121,121,0.0,968,968,0.0
9194,123,123,0.0,984,984,0.0
9195,121,121,0.0,968,968,0.0
9196,113,113,0.0,904,904,0.0
9197,124,124,0.0,992,992,0.0
9198,113,111,1.77,904,864,4.42
9199,119,119,0.0,952,952,0.0
9200,125,125,0.0,1000,1000,0.0
9201,122,122,0.0,976,976,0.0
9202,123,121,1.63,984,943,4.17
9203,118,118,0.0,944,944,0.0
9204,122,122,0.0,976,976,0.0
9205,129,129,0.0,1032,1032,0.0
9206,117,117,0.0,936,936,0.0
9207,120,119,0.83,960,939,2.19
9208,119,118,0.84,952,932,2.1
9209,116,116,0.0,928,928,0.0
9210,119,119,0.0,952,952,0.0
9211,119,119,0.0,952,952,0.0
9212,118,118,0.0,944,944,0.0
9213,109,109,0.0,872,872,0.0
9214,124,124,0.0,992,992,0.0
9215,116,116,0.0,928,928,0.0
9216,116,116,0.0,928,928,0.0
9217,117,117,0.0,936,936,0.0
9218,118,117,0.85,944,921,2.44
9219,114,114,0.0,912,912,0.0
9220,117,117,0.0,936,936,0.0
9221,110,110,0.0,880,880,0.0
9222,123,123,0.0,984,984,0.0
9223,121,121,0.0,968,968,0.0
9224,118,118,0.0,944,944,0.0
9225,118,117,0.85,944,922,2.33
9226,121,121,0.0,968,968,0.0
9227,114,114,0.0,912,912,0.0
9228,120,120,0.0,960,960,0.0
9229,116,116,0.0,928,928,0.0
9230,118,118,0.0,944,944,0.0
9231,148,148,0.0,1184,1184,0.0
9232,113,113,0.0,904,904,0.0
9233,119,119,0.0,952,952,0.0
9234,122,122,0.0,976,976,0.0
9235,120,120,0.0,960,960,0.0
9236,118,118,0.0,944,944,0.0
9237,107,107,0.0,856,856,0.0
9238,106,106,0.0,848,848,0.0
9239,113,113,0.0,904,904,0.0
9240,115,115,0.0,920,920,0.0
9241,117,117,0.0,936,936,0.0
9242,122,122,0.0,976,976,0.0
9243,120,120,0.0,960,960,0.0
9244,120,120,0.0,960,960,0.0
9245,115,115,0.0,920,920,0.0
9246,111,111,0.0,888,888,0.0
9247,118,118,0.0,944,944,0.0
9248,114,114,0.0,912,912,0.0
9249,119,119,0.0,952,952,0.0
9250,116,115,0.86,928,906,2.37
9251,121,121,0.0,968,968,0.0
9252,120,120,0.0,960,960,0.0
9253,122,122,0.0,976,976,0.0
9254,112,112,0.0,896,896,0.0
9255,121,121,0.0,968,968,0.0
9256,113,113,0.0,904,904,0.0
9257,114,114,0.0,912,912,0.0
9258,121,120,0.83,968,947,2.17
9259,115,115,0.0,920,920,0.0
9260,119,119,0.0,952,952,0.0
9261,120,119,0.83,960,938,2.29
9262,118,118,0.0,944,944,0.0
9263,117,117,0.0,936,936,0.0
9264,129,129,0.0,1032,1032,0.0
9265,118,118,0.0,944,944,0.0
9266,119,119,0.0,952,952,0.0
9267,120,119,0.83,960,938,2.29
9268,108,108,0.0,864,864,0.0
9269,112,112,0.0,896,896,0.0
9270,113,113,0.0,904,904,0.0
9271,125,125,0.0,1000,1000,0.0
9272,110,110,0.0,880,880,0.0
9273,119,119,0.0,952,952,0.0
9274,120,120,0.0,960,960,0.0
9275,115,115,0.0,920,920,0.0
9276,119,119,0.0,952,952,0.0
9277,119,119,0.0,952,952,0.0
9278,121,121,0.0,968,968,0.0
9279,117,117,0.0,936,936,0.0
9280,115,115,0.0,920,920,0.0
9281,118,117,0.85,944,923,2.22
9282,119,117,1.68,952,907,4.73
9283,121,120,0.83,968,943,2.58
9284,116,116,0.0,928,928,0.0
9285,121,121,0.0,968,968,0.0
9286,118,117,0.85,944,922,2.33
9287,120,120,0.0,960,960,0.0
9288,120,120,0.0,960,960,0.0
9289,112,112,0.0,896,896,0.0
9290,122,121,0.82,976,957,1.95
9291,118,118,0.0,944,944,0.0
9292,119,119,0.0,952,952,0.0
9293,117,117,0.0,936,936,0.0
9294,98,98,0.0,784,784,0.0
9295,119,117,1.68,952,909,4.52
9296,121,121,0.0,968,968,0.0
9297,119,119,0.0,952,952,0.0
9298,124,124,0.0,992,992,0.0
9299,119,119,0.0,952,952,0.0
9300,120,120,0.0,960,960,0.0
9301,116,116,0.0,928,928,0.0
9302,113,113,0.0,904,904,0.0
9303,121,121,0.0,968,968,0.0
9304,112,112,0.0,896,896,0.0
9305,121,121,0.0,968,968,0.0
9306,118,118,0.0,944,944,0.0
9307,123,123,0.0,984,984,0.0
9308,117,117,0.0,936,936,0.0
9309,117,117,0.0,936,936,0.0
9310,120,120,0.0,960,960,0.0
9311,121,121,0.0,968,968,0.0
9312,107,107,0.0,856,856,0.0
9313,121,121,0.0,968,968,0.0
9314,114,114,0.0,912,912,0.0
9315,119,119,0.0,952,952,0.0
9316,124,124,0.0,992,992,0.0
9317,115,114,0.87,920,899,2.28
9318,117,117,0.0,936,936,0.0
9319,123,123,0.0,984,984,0.0
9320,121,121,0.0,968,968,0.0
9321,113,113,0.0,904,904,0.0
9322,117,117,0.0,936,936,0.0
9323,104,104,0.0,832,832,0.0
9324,119,119,0.0,952,952,0.0
9325,122,122,0.0,976,976,0.0
9326,110,110,0.0,880,880,0.0
9327,117,117,0.0,936,936,0.0
9328,115,114,0.87,920,898,2.39
9329,113,113,0.0,904,904,0.0
9330,117,116,0.85,936,915,2.24
9331,120,120,0.0,960,960,0.0
9332,112,112,0.0,896,896,0.0
9333,117,117,0.0,936,936,0.0
9334,121,121,0.0,968,968,0.0
9335,102,102,0.0,816,816,0.0
9336,114,114,0.0,912,912,0.0
9337,118,118,0.0,944,944,0.0
9338,125,125,0.0,1000,1000,0.0
9339,120,120,0.0,960,960,0.0
9340,122,122,0.0,976,976,0.0
9341,121,120,0.83,968,948,2.07
9342,119,119,0.0,952,952,0.0
9343,109,109,0.0,872,872,0.0
9344,121,121,0.0,968,968,0.0
9345,116,116,0.0,928,928,0.0
9346,118,118,0.0,944,944,0.0
9347,120,120,0.0,960,960,0.0
9348,124,124,0.0,992,992,0.0
9349,117,117,0.0,936,936,0.0
9350,117,117,0.0,936,936,0.0
9351,113,113,0.0,904,904,0.0
9352,121,121,0.0,968,968,0.0
9353,119,119,0.0,952,952,0.0
9354,104,104,0.0,832,832,0.0
9355,118,117,0.85,944,922,2.33
9356,112,112,0.0,896,896,0.0
9357,120,120,0.0,960,960,0.0
9358,113,113,0.0,904,904,0.0
9359,117,117,0.0,936,936,0.0
9360,123,123,0.0,984,984,0.0
9361,122,122,0.0,976,976,0.0
9362,113,113,0.0,904,904,0.0
9363,116,116,0.0,928,928,0.0
9364,108,108,0.0,864,864,0.0
9365,109,109,0.0,872,872,0.0
9366,115,115,0.0,920,920,0.0
9367,121,121,0.0,968,968,0.0
9368,113,113,0.0,904,904,0.0
9369,119,119,0.0,952,952,0.0
9370,115,115,0.0,920,920,0.0
9371,115,115,0.0,920,920,0.0
9372,117,117,0.0,936,936,0.0
9373,118,118,0.0,944,944,0.0
9374,130,130,0.0,1040,1040,0.0
9375,121,121,0.0,968,968,0.0
9376,112,112,0.0,896,896,0.0
9377,117,117,0.0,936,936,0.0
9378,118,118,0.0,944,944,0.0
9379,114,114,0.0,912,912,0.0
9380,123,123,0.0,984,984,0.0
9381,120,120,0.0,960,960,0.0
9382,116,116,0.0,928,928,0.0
9383,119,119,0.0,952,952,0.0
9384,117,117,0.0,936,936,0.0
9385,121,121,0.0,968,968,0.0
9386,109,109,0.0,872,872,0.0
9387,120,120,0.0,960,960,0.0
9388,114,114,0.0,912,912,0.0
9389,120,120,0.0,960,960,0.0
9390,112,112,0.0,896,896,0.0
9391,114,114,0.0,912,912,0.0
9392,121,121,0.0,968,968,0.0
9393,119,119,0.0,952,952,0.0
9394,116,116,0.0,928,928,0.0
9395,117,117,0.0,936,936,0.0
9396,119,118,0.84,952,931,2.21
9397,118,118,0.0,944,944,0.0
9398,117,117,0.0,936,936,0.0
9399,120,120,0.0,960,960,0.0
9400,118,118,0.0,944,944,0.0
9401,120,120,0.0,960,960,0.0
9402,121,121,0.0,968,968,0.0
9403,128,128,0.0,1024,1024,0.0
9404,118,118,0.0,944,944,0.0
9405,120,120,0.0,960,960,0.0
9406,112,111,0.89,896,875,2.34
9407,115,115,0.0,920,920,0.0
9408,118,118,0.0,944,944,0.0
9409,116,116,0.0,928,928,0.0
9410,117,117,0.0,936,936,0.0
9411,125,125,0.0,1000,1000,0.0
9412,122,122,0.0,976,976,0.0
9413,115,115,0.0,920,920,0.0
9414,118,117,0.85,944,922,2.33
9415,121,121,0.0,968,968,0.0
9416,115,115,0.0,920,920,0.0
9417,114,114,0.0,912,912,0.0
9418,121,121,0.0,968,968,0.0
9419,112,112,0.0,896,896,0.0
9420,126,126,0.0,1008,1008,0.0
9421,117,117,0.0,936,936,0.0
9422,120,120,0.0,960,960,0.0
9423,118,117,0.85,944,922,2.33
9424,117,117,0.0,936,936,0.0
9425,118,118,0.0,944,944,0.0
9426,113,113,0.0,904,904,0.0
9427,120,120,0.0,960,960,0.0
9428,119,118,0.84,952,932,2.1
9429,119,119,0.0,952,952,0.0
9430,116,116,0.0,928,928,0.0
9431,110,110,0.0,880,880,0.0
9432,115,115,0.0,920,920,0.0
9433,123,123,0.0,984,984,0.0
9434,108,108,0.0,864,864,0.0
9435,121,121,0.0,968,968,0.0
9436,123,123,0.0,984,984,0.0
9437,107,107,0.0,856,856,0.0
9438,123,123,0.0,984,984,0.0
9439,114,114,0.0,912,912,0.0
9440,120,120,0.0,960,960,0.0
9441,119,119,0.0,952,952,0.0
9442,118,118,0.0,944,944,0.0
9443,119,119,0.0,952,952,0.0
9444,121,120,0.83,968,944,2.48
9445,119,119,0.0,952,952,0.0
9446,116,116,0.0,928,928,0.0
9447,120,120,0.0,960,960,0.0
9448,116,116,0.0,928,928,0.0
9449,108,108,0.0,864,864,0.0
9450,114,114,0.0,912,912,0.0
9451,123,123,0.0,984,984,0.0
9452,124,124,0.0,992,992,0.0
9453,120,120,0.0,960,960,0.0
9454,118,118,0.0,944,944,0.0
9455,117,117,0.0,936,936,0.0
9456,122,122,0.0,976,976,0.0
9457,118,118,0.0,944,944,0.0
9458,117,117,0.0,936,936,0.0
9459,122,122,0.0,976,976,0.0
9460,115,115,0.0,920,920,0.0
9461,120,120,0.0,960,960,0.0
9462,120,119,0.83,960,936,2.5
9463,117,117,0.0,936,936,0.0
9464,111,111,0.0,888,888,0.0
9465,117,117,0.0,936,936,0.0
9466,108,107,0.93,864,844,2.31
9467,113,112,0.88,904,882,2.43
9468,124,124,0.0,992,992,0.0
9469,117,117,0.0,936,936,0.0
9470,120,120,0.0,960,960,0.0
9471,121,121,0.0,968,968,0.0
9472,125,125,0.0,1000,1000,0.0
9473,111,111,0.0,888,888,0.0
9474,119,119,0.0,952,952,0.0
9475,120,120,0.0,960,960,0.0
9476,117,117,0.0,936,936,0.0
9477,119,119,0.0,952,952,0.0
9478,113,113,0.0,904,904,0.0
9479,120,120,0.0,960,960,0.0
9480,120,120,0.0,960,960,0.0
9481,107,107,0.0,856,856,0.0
9482,121,121,0.0,968,968,0.0
9483,121,121,0.0,968,968,0.0
9484,119,119,0.0,952,952,0.0
9485,111,110,0.9,888,866,2.48
9486,113,113,0.0,904,904,0.0
9487,110,110,0.0,880,880,0.0
9488,111,111,0.0,888,888,0.0
9489,117,116,0.85,936,915,2.24
9490,122,122,0.0,976,976,0.0
9491,123,123,0.0,984,984,0.0
9492,119,118,0.84,952,933,2.0
9493,116,116,0.0,928,928,0.0
9494,116,116,0.0,928,928,0.0
9495,117,117,0.0,936,936,0.0
9496,113,113,0.0,904,904,0.0
9497,123,123,0.0,984,984,0.0
9498,118,118,0.0,944,944,0.0
9499,112,112,0.0,896,896,0.0
9500,116,116,0.0,928,928,0.0
9501,119,119,0.0,952,952,0.0
9502,114,114,0.0,912,912,0.0
9503,116,116,0.0,928,928,0.0
9504,106,103,2.83,848,798,5.9
9505,129,129,0.0,1032,1032,0.0
9506,123,123,0.0,984,984,0.0
9507,118,118,0.0,944,944,0.0
9508,118,118,0.0,944,944,0.0
9509,119,119,0.0,952,952,0.0
9510,115,114,0.87,920,898,2.39
9511,121,121,0.0,968,968,0.0
9512,119,119,0.0,952,952,0.0
9513,123,122,0.81,984,964,2.03
9514,115,115,0.0,920,920,0.0
9515,120,120,0.0,960,960,0.0
9516,113,113,0.0,904,904,0.0
9517,116,116,0.0,928,928,0.0
9518,117,117,0.0,936,936,0.0
9519,112,112,0.0,896,896,0.0
9520,117,117,0.0,936,936,0.0
9521,116,116,0.0,928,928,0.0
9522,119,119,0.0,952,952,0.0
9523,124,124,0.0,992,992,0.0
9524,119,118,0.84,952,931,2.21
9525,113,113,0.0,904,904,0.0
9526,120,119,0.83,960,940,2.08
9527,112,111,0.89,896,876,2.23
9528,124,124,0.0,992,992,0.0
9529,120,120,0.0,960,960,0.0
9530,112,112,0.0,896,896,0.0
9531,115,114,0.87,920,898,2.39
9532,119,119,0.0,952,952,0.0
9533,118,118,0.0,944,944,0.0
9534,120,120,0.0,960,960,0.0
9535,122,122,0.0,976,976,0.0
9536,125,125,0.0,1000,1000,0.0
9537,121,121,0.0,968,968,0.0
9538,121,121,0.0,968,968,0.0
9539,117,117,0.0,936,936,0.0
9540,119,119,0.0,952,952,0.0
9541,120,120,0.0,960,960,0.0
9542,122,122,0.0,976,976,0.0
9543,105,104,0.95,840,818,2.62
9544,113,113,0.0,904,904,0.0
9545,115,115,0.0,920,920,0.0
9546,119,119,0.0,952,952,0.0
9547,125,124,0.8,1000,980,2.0
9548,121,121,0.0,968,968,0.0
9549,111,111,0.0,888,888,0.0
9550,122,122,0.0,976,976,0.0
9551,120,120,0.0,960,960,0.0
9552,116,116,0.0,928,928,0.0
9553,118,118,0.0,944,944,0.0
9554,120,120,0.0,960,960,0.0
9555,117,117,0.0,936,936,0.0
9556,120,120,0.0,960,960,0.0
9557,122,122,0.0,976,976,0.0
9558,119,119,0.0,952,952,0.0
9559,111,111,0.0,888,888,0.0
9560,122,122,0.0,976,976,0.0
9561,113,113,0.0,904,904,0.0
9562,120,120,0.0,960,960,0.0
9563,117,117,0.0,936,936,0.0
9564,123,122,0.81,984,964,2.03
9565,121,121,0.0,968,968,0.0
9566,118,118,0.0,944,944,0.0
9567,115,115,0.0,920,920,0.0
9568,118,118,0.0,944,944,0.0
9569,115,115,0.0,920,920,0.0
9570,117,117,0.0,936,936,0.0
9571,120,120,0.0,960,960,0.0
9572,121,121,0.0,968,968,0.0
9573,118,117,0.85,944,922,2.33
9574,120,120,0.0,960,960,0.0
9575,119,119,0.0,952,952,0.0
9576,123,123,0.0,984,984,0.0
9577,114,114,0.0,912,912,0.0
9578,116,116,0.0,928,928,0.0
9579,117,117,0.0,936,936,0.0
9580,119,119,0.0,952,952,0.0
9581,118,118,0.0,944,944,0.0
9582,117,117,0.0,936,936,0.0
9583,122,122,0.0,976,976,0.0
9584,121,121,0.0,968,968,0.0
9585,118,118,0.0,944,944,0.0
9586,113,113,0.0,904,904,0.0
9587,123,123,0.0,984,984,0.0
9588,118,118,0.0,944,944,0.0
9589,124,124,0.0,992,992,0.0
9590,116,116,0.0,928,928,0.0
9591,119,119,0.0,952,952,0.0
9592,115,115,0.0,920,920,0.0
9593,122,122,0.0,976,976,0.0
9594,122,122,0.0,976,976,0.0
9595,115,115,0.0,920,920,0.0
9596,113,113,0.0,904,904,0.0
9597,119,119,0.0,952,952,0.0
9598,121,121,0.0,968,968,0.0
9599,118,118,0.0,944,944,0.0
9600,115,115,0.0,920,920,0.0
9601,122,122,0.0,976,976,0.0
9602,124,124,0.0,992,992,0.0
9603,128,128,0.0,1024,1024,0.0
9604,130,130,0.0,1040,1040,0.0
9605,118,117,0.85,944,921,2.44
9606,114,113,0.88,912,890,2.41
9607,119,119,0.0,952,952,0.0
9608,120,120,0.0,960,960,0.0
9609,122,122,0.0,976,976,0.0
9610,122,122,0.0,976,976,0.0
9611,117,117,0.0,936,936,0.0
9612,118,118,0.0,944,944,0.0
9613,119,119,0.0,952,952,0.0
9614,117,117,0.0,936,936,0.0
9615,96,96,0.0,768,768,0.0
9616,117,117,0.0,936,936,0.0
9617,114,114,0.0,912,912,0.0
9618,121,121,0.0,968,968,0.0
9619,121,121,0.0,968,968,0.0
9620,121,121,0.0,968,968,0.0
9621,116,116,0.0,928,928,0.0
9622,119,119,0.0,952,952,0.0
9623,120,119,0.83,960,939,2.19
9624,118,118,0.0,944,944,0.0
9625,115,115,0.0,920,920,0.0
9626,116,116,0.0,928,928,0.0
9627,120,120,0.0,960,960,0.0
9628,128,128,0.0,1024,1024,0.0
9629,119,119,0.0,952,952,0.0
9630,117,117,0.0,936,936,0.0
9631,118,118,0.0,944,944,0.0
9632,115,115,0.0,920,920,0.0
9633,117,117,0.0,936,936,0.0
9634,123,122,0.81,984,964,2.03
9635,119,119,0.0,952,952,0.0
9636,116,116,0.0,928,928,0.0
9637,123,123,0.0,984,984,0.0
9638,118,118,0.0,944,944,0.0
9639,119,119,0.0,952,952,0.0
9640,102,102,0.0,816,816,0.0
9641,110,110,0.0,880,880,0.0
9642,114,114,0.0,912,912,0.0
9643,117,117,0.0,936,936,0.0
9644,119,119,0.0,952,952,0.0
9645,125,124,0.8,1000,979,2.1
9646,122,122,0.0,976,976,0.0
9647,111,111,0.0,888,888,0.0
9648,118,118,0.0,944,944,0.0
9649,120,120,0.0,960,960,0.0
9650,101,101,0.0,808,808,0.0
9651,117,117,0.0,936,936,0.0
9652,120,120,0.0,960,960,0.0
9653,118,118,0.0,944,944,0.0
9654,118,118,0.0,944,944,0.0
9655,123,123,0.0,984,984,0.0
9656,119,119,0.0,952,952,0.0
9657,115,115,0.0,920,920,0.0
9658,120,120,0.0,960,960,0.0
9659,110,109,0.91,880,860,2.27
9660,120,120,0.0,960,960,0.0
9661,119,119,0.0,952,952,0.0
9662,117,117,0.0,936,936,0.0
9663,114,114,0.0,912,912,0.0
9664,120,120,0.0,960,960,0.0
9665,110,110,0.0,880,880,0.0
9666,118,118,0.0,944,944,0.0
9667,123,123,0.0,984,984,0.0
9668,118,118,0.0,944,944,0.0
9669,115,115,0.0,920,920,0.0
9670,126,126,0.0,1008,1008,0.0
9671,117,117,0.0,936,936,0.0
9672,113,113,0.0,904,904,0.0
9673,119,119,0.0,952,952,0.0
9674,119,119,0.0,952,952,0.0
9675,117,117,0.0,936,936,0.0
9676,117,117,0.0,936,936,0.0
9677,119,119,0.0,952,952,0.0
9678,122,122,0.0,976,976,0.0
9679,121,121,0.0,968,968,0.0
9680,115,115,0.0,920,920,0.0
9681,117,116,0.85,936,914,2.35
9682,114,114,0.0,912,912,0.0
9683,120,120,0.0,960,960,0.0
9684,125,125,0.0,1000,1000,0.0
9685,117,117,0.0,936,936,0.0
9686,114,114,0.0,912,912,0.0
9687,118,118,0.0,944,944,0.0
9688,121,121,0.0,968,968,0.0
9689,108,107,0.93,864,841,2.66
9690,120,120,0.0,960,960,0.0
9691,122,122,0.0,976,976,0.0
9692,119,119,0.0,952,952,0.0
9693,119,119,0.0,952,952,0.0
9694,123,123,0.0,984,984,0.0
9695,114,114,0.0,912,912,0.0
9696,115,115,0.0,920,920,0.0
9697,119,119,0.0,952,952,0.0
9698,119,119,0.0,952,952,0.0
9699,121,121,0.0,968,968,0.0
9700,122,122,0.0,976,976,0.0
9701,116,116,0.0,928,928,0.0
9702,119,119,0.0,952,952,0.0
9703,117,117,0.0,936,936,0.0
9704,117,117,0.0,936,936,0.0
9705,126,126,0.0,1008,1008,0.0
9706,120,120,0.0,960,960,0.0
9707,113,112,0.88,904,883,2.32
9708,111,111,0.0,888,888,0.0
9709,109,109,0.0,872,872,0.0
9710,114,114,0.0,912,912,0.0
9711,121,120,0.83,968,947,2.17
9712,119,119,0.0,952,952,0.0
9713,118,118,0.0,944,944,0.0
9714,121,120,0.83,968,945,2.38
9715,117,117,0.0,936,936,0.0
9716,116,116,0.0,928,928,0.0
9717,119,119,0.0,952,952,0.0
9718,123,123,0.0,984,984,0.0
9719,123,122,0.81,984,961,2.34
9720,118,118,0.0,944,944,0.0
9721,116,116,0.0,928,928,0.0
9722,116,115,0.86,928,907,2.26
9723,120,119,0.83,960,940,2.08
9724,115,115,0.0,920,920,0.0
9725,120,120,0.0,960,960,0.0
9726,120,120,0.0,960,960,0.0
9727,120,119,0.83,960,937,2.4
9728,121,121,0.0,968,968,0.0
9729,122,122,0.0,976,976,0.0
9730,118,118,0.0,944,944,0.0
9731,126,126,0.0,1008,1008,0.0
9732,119,119,0.0,952,952,0.0
9733,124,124,0.0,992,992,0.0
9734,116,114,1.72,928,885,4.63
9735,117,117,0.0,936,936,0.0
9736,122,122,0.0,976,976,0.0
9737,118,118,0.0,944,944,0.0
9738,121,121,0.0,968,968,0.0
9739,118,118,0.0,944,944,0.0
9740,124,124,0.0,992,992,0.0
9741,118,118,0.0,944,944,0.0
9742,117,117,0.0,936,936,0.0
9743,113,113,0.0,904,904,0.0
9744,123,123,0.0,984,984,0.0
9745,118,118,0.0,944,944,0.0
9746,117,117,0.0,936,936,0.0
9747,122,122,0.0,976,976,0.0
9748,119,119,0.0,952,952,0.0
9749,119,118,0.84,952,930,2.31
9750,118,118,0.0,944,944,0.0
9751,115,114,0.87,920,898,2.39
9752,111,111,0.0,888,888,0.0
9753,115,115,0.0,920,920,0.0
9754,117,117,0.0,936,936,0.0
9755,120,120,0.0,960,960,0.0
9756,109,109,0.0,872,872,0.0
9757,115,114,0.87,920,902,1.96
9758,110,110,0.0,880,880,0.0
9759,118,118,0.0,944,944,0.0
9760,115,115,0.0,920,920,0.0
9761,116,116,0.0,928,928,0.0
9762,112,112,0.0,896,896,0.0
9763,117,117,0.0,936,936,0.0
9764,113,113,0.0,904,904,0.0
9765,118,118,0.0,944,944,0.0
9766,121,120,0.83,968,943,2.58
9767,119,119,0.0,952,952,0.0
9768,118,118,0.0,944,944,0.0
9769,119,119,0.0,952,952,0.0
9770,120,120,0.0,960,960,0.0
9771,122,122,0.0,976,976,0.0
9772,120,120,0.0,960,960,0.0
9773,116,116,0.0,928,928,0.0
9774,103,103,0.0,824,824,0.0
9775,121,121,0.0,968,968,0.0
9776,120,119,0.83,960,937,2.4
9777,115,115,0.0,920,920,0.0
9778,105,105,0.0,840,840,0.0
9779,110,109,0.91,880,859,2.39
9780,113,113,0.0,904,904,0.0
9781,118,118,0.0,944,944,0.0
9782,117,117,0.0,936,936,0.0
9783,127,127,0.0,1016,1016,0.0
9784,114,114,0.0,912,912,0.0
9785,114,114,0.0,912,912,0.0
9786,116,116,0.0,928,928,0.0
9787,119,119,0.0,952,952,0.0
9788,114,114,0.0,912,912,0.0
9789,121,120,0.83,968,947,2.17
9790,116,116,0.0,928,928,0.0
9791,116,116,0.0,928,928,0.0
9792,120,120,0.0,960,960,0.0
9793,116,116,0.0,928,928,0.0
9794,111,111,0.0,888,888,0.0
9795,116,116,0.0,928,928,0.0
9796,120,120,0.0,960,960,0.0
9797,117,117,0.0,936,936,0.0
9798,122,122,0.0,976,976,0.0
9799,115,115,0.0,920,920,0.0
9800,111,111,0.0,888,888,0.0
9801,118,118,0.0,944,944,0.0
